pH,Nitrogen,Clay,Sand,Silt,SOC,BDOD,CEC,Rainfall,Temperature,Humidity,Solar,Crop
74.84994692564945,183.66307234852684,35.4365533678251,44.392974224880916,20.170472407293985,332.58354437869394,153.00503048510734,256.4522613898885,2414.5935953756793,19.478396583126788,82.51536231845807,339.5814366424779,Maize
65.25868937899715,382.09674683343394,34.070552335662484,37.821189735519724,28.108257928817793,300.95823559403794,123.55228499738091,320.7863479041709,423.34201511800234,32.30392902629427,47.9128550461688,290.3845618467048,Cotton
65.88666947440943,433.50810279215875,38.01409942930309,43.12641038413658,18.859490186560336,114.56435903844127,152.56219229155417,237.34647751676508,1014.944622745248,31.62883826124683,40.905618515362484,141.16213271448535,Maize
62.56365090506157,226.1911822491329,37.624482018558325,39.39572420514257,22.979793776299104,185.02911675074267,141.92812397735747,246.86105995993023,1722.6228704692533,37.68684835514476,52.04089352506351,125.67234618568867,Maize
64.97007337522008,169.48456949216202,36.92335655355268,39.39938583607396,23.67725761037336,268.3836284990778,130.0659723184426,317.8236418416709,1614.5366818233178,17.81243915472135,91.17670821806203,202.24225569421606,Rice
67.80327339666997,185.47114884644859,37.25124890896133,39.51701365144784,23.23173743959083,199.50977932540138,125.07417098153977,180.57625627743928,2964.167897435162,15.810247103025016,56.461234285843254,309.81472868714354,Rice
72.5194324049908,300.1115167157746,32.96164635756872,34.88319974351498,32.155153898916296,310.41911417683673,136.58464389324084,256.0854134127469,287.87722879188846,38.69240844460202,61.06024653550698,144.75155042379262,Cotton
68.35275223231454,219.56928878779695,39.145116121497324,41.08125677707932,19.773627101423358,110.28516019815169,140.4747849811967,272.47903114603776,1528.428209714215,39.85754829578249,93.46108038497997,166.2090957287386,Groundnut
64.9139836820594,391.232264894256,33.72495412693381,34.13066864188301,32.14437723118318,140.11851516284443,127.25126360979394,291.28382148785306,2385.797083594832,36.799458484252305,70.43608946763064,167.0859734294516,Cotton
72.39165578845012,177.7676537187106,33.07047075612049,39.9345283310592,26.995000912820302,123.14945640010465,153.00453171391715,202.62358273072326,510.9988504187648,36.07032404170917,92.45056987130621,287.839385695429,Cotton
64.97291993413994,399.2017135606592,38.15563090003585,30.64049780597384,31.203871293990307,239.49295558453343,136.47214384004474,260.7102490807809,2687.6079496783864,34.925306732286984,72.26781241647815,233.37236598369068,Sugarcane
63.30080284899726,272.23157629508626,37.24608057082195,38.41617727386855,24.3377421553095,317.6703918591993,151.52721117159012,278.48271547428874,915.792556691971,20.027348760184786,80.47521452574156,284.2789483775979,Maize
62.01017422089991,200.03937684461397,37.11835864232005,31.888441335139355,30.9932000225406,122.42095687509526,125.70881056929909,214.16949578301885,2449.6075839324894,13.179645722804255,42.448912936455265,134.8752588233302,Cotton
62.184234419727865,117.24494432433038,31.74363465504594,41.01676117803875,27.239604166915313,246.9274057443251,142.50034156378356,315.3549723700632,1075.4393181802484,16.04949251433205,63.97008689702601,218.9796044703607,Cotton
71.69767410366131,90.42022547620223,35.915305771326075,38.80430064868277,25.280393579991156,183.79290281682862,119.73604138311592,323.59658894072214,1246.051307616371,18.276107531809863,46.80972781532615,325.7509108521058,Maize
66.70373176662119,294.6876477089611,38.553699867923186,38.48653739725288,22.959762734823933,168.54347541200497,132.16633585370855,264.96722446033016,928.9057053220786,23.242994181940965,93.21383665781661,106.45232968898144,Maize
68.63471866785589,238.14131380849682,39.889817585267245,42.6360437734416,17.474138641291155,363.8509481088888,121.76026996015861,236.03354832046836,2306.0400925172216,39.59316673233077,93.47117148825046,133.7373574414553,Wheat
74.1102400166985,289.18593829644004,37.856446210591685,34.47383745286493,27.669716336543388,285.7207076407482,124.24744236665336,254.0880833422216,1554.146228829288,28.393379149629542,43.072840459021315,288.5414349966055,Rice
62.416331911764736,463.88201587763353,33.20232351831717,44.297338007464326,22.500338474218502,152.27886045786926,119.16031709300692,293.44943693015256,1408.7556306490258,15.143695277687065,57.05942999006126,219.48570954136872,Wheat
69.93103527357613,237.82037827154306,33.07745755365437,42.89262294824197,24.02991949810366,354.438958141163,132.81615198697511,246.17871002191995,1208.4086039128238,30.535016208745958,46.56857383468053,249.28994896412897,Rice
62.92937589389701,261.875630124309,34.74962326275774,38.564892847374026,26.685483889868237,203.5964619792046,135.9182546434603,219.3540578982988,1419.2785299955794,34.73404966999914,89.8627163102252,196.830846300224,Sugarcane
65.48747802653492,389.7847020951115,33.914622670797584,42.13062617250914,23.954751156693277,412.29675008452995,136.72547858745529,264.876434573187,1848.5592099726477,26.17485192900252,89.65058718643465,177.10224284813953,Rice
63.03177613755409,385.2003768340369,38.73959489344044,37.69665932210848,23.56374578445108,299.0445926566532,133.35988873742588,215.35891392027474,2058.751902102563,25.912285394356083,50.78160565350629,195.11299275393003,Rice
63.03943162581776,434.5493170733766,38.22050877700825,36.780140062881166,24.999351160110585,419.76708983174376,140.65650786544091,192.3117885203574,1703.6897126348945,32.632714824974215,74.68917065602767,253.22943681889413,Rice
67.31250860692718,219.0456217240971,38.65074444904576,39.92891519002781,21.42034036092643,268.9105203367874,118.1520432207414,266.09227456691235,651.354521301244,24.474899521606893,48.603183288379284,115.0949072458888,Maize
64.31961973998426,266.0981348502826,39.22391260700116,39.76038479373824,21.0157025992606,369.7740311341843,143.9008824206857,272.85790186040805,2954.98131000596,13.648079927802806,41.68232933714858,255.8774173268086,Maize
69.9392884416959,362.29348195911643,33.46832985687974,36.01874628059639,30.512923862523877,290.32037749859734,120.33164860786844,196.01314162774156,2049.565451176898,13.978134701999927,53.409131158236235,150.70956859030954,Cotton
67.45791396233075,84.54633602859184,31.961755280058288,36.274028613097144,31.76421610684457,327.46318393975224,119.71223273664347,244.96620323566975,729.6503681396556,35.087138511814494,59.686985384462034,203.85338541714185,Cotton
72.37585026324268,238.68479223487913,31.935671129497,35.82835867012047,32.23597020038253,181.56717464809722,139.87485595120054,323.1027542660316,2825.0393365712516,36.12325067557861,41.042958430779926,296.3403971222215,Cotton
61.80172440776062,427.5642552819576,32.02138804542445,31.42562200727592,36.55298994729962,174.62781099741923,126.17378615177918,192.87395179834203,2770.4391345113886,33.43521383558313,40.715723192649016,148.8489441318453,Rice
69.00106357017302,395.16826035408565,35.821686390335955,33.365718651569956,30.81259495809409,374.9681247632063,140.0029626430968,323.0538530897402,2210.871546844677,26.62517537243212,62.33162745964131,131.91776298505252,Rice
64.35931361384728,402.82294750855147,38.78660555844739,34.49135242443561,26.722042017116998,161.23756891896141,151.04349915713513,295.6604836154045,288.5634171098863,17.359086306628285,64.86889008207984,295.00642378273096,Wheat
67.75267429768901,432.95371906942586,39.324789101983654,37.251633247905765,23.42357765011058,205.27380045867665,124.23429361353588,182.97606482512145,1344.5451463711913,22.56652094993926,84.77940795217461,198.32139726301966,Rice
62.382107573910204,114.8299642138968,37.270144920967624,39.5728063933946,23.157048685637776,433.38599624924206,143.3984777416642,257.85093957186615,346.24170924300756,33.926461202920805,79.83602676188912,238.78436090314145,Cotton
67.39228854695415,256.9470668242531,36.626591788441175,36.16223002138595,27.211178190172873,152.6029157446818,146.2057033514586,302.0524311401841,1358.6354408927878,28.540505858221877,77.68705853881238,205.44221297436002,Rice
73.06001261985088,405.10835980756895,35.309120999995066,39.78517163883357,24.905707361171373,157.0208045887731,145.83884447209778,220.96031783709543,2445.4590532031375,38.59372003110536,93.68055038759309,177.25389584717013,Sugarcane
65.86210850810338,392.2289058125644,36.02023278763177,38.654657717304865,25.325109495063366,289.241768111981,146.60851989374467,189.16822256886982,2547.44510923645,35.89195620329787,45.41442089503215,153.2090963609411,Sugarcane
62.352583438520114,281.7765016799816,36.92602709082876,31.019326426623127,32.05464648254811,292.2150292794439,134.25892253474254,193.38859464404632,2128.2917608264165,37.354835483460164,40.66901387107025,130.15439358407096,Groundnut
66.73859294895364,286.29781855252133,36.137082255702396,34.14182362710837,29.72109411718923,224.8809464733852,134.72485255117854,218.15683022431202,250.67090945129053,35.7239783337633,64.66780325316356,196.32825336796185,Cotton
69.25281917715607,373.6174406718626,37.63190429915543,41.65507715440786,20.713018546436707,171.78735098771074,144.50757477013528,202.0298336616142,2155.105505407927,34.66433178631505,53.61020816272098,345.9937506146671,Sugarcane
74.08943469880477,299.4151145089406,33.012812029718084,43.6489594642107,23.338228506071225,438.92700026174293,137.0278751998028,243.63796382940802,2597.965443905177,30.834482595189098,72.3069665936979,104.27897549870454,Rice
64.03702832004163,146.0355672400668,31.806834997424577,35.463977498071316,32.72918750450411,382.07462756891204,149.99789710134343,210.32887773109528,697.1182435960402,27.619083247586346,89.1625507847847,345.00491149300115,Maize
65.88223534457907,124.27550268655182,33.58651604161451,42.00483827075835,24.408645687627136,167.76379549914398,126.93035381210615,229.40125445090337,294.76476144195885,13.186523340199567,41.9933873600169,171.40289949032402,Wheat
72.26512216477416,337.6718560001587,32.03238957843211,41.46834702447908,26.499263397088804,154.7595165678361,146.71060065212248,250.78840636911195,808.9710514014952,18.622969933261388,55.55555041743588,221.96400181395154,Maize
65.32628491997443,179.74828000451282,38.8739178190809,40.345240952555244,20.780841228363855,162.97972180072134,129.23357968119205,264.377829754611,299.9131707266174,20.145533052139335,63.92448248584019,150.65651800684918,Wheat
61.850972436726245,114.17937918769076,38.815874606468086,38.97958319413138,22.204542199400535,211.5622576602828,153.4624352832384,212.08472398040675,2468.441538605407,17.03014045484203,76.77293304911083,326.85692431656526,Groundnut
62.27982423179272,125.7854408136345,36.33996794948967,35.00076387939059,28.65926817111974,181.03775092138466,130.40641303217853,232.43292119319312,1404.3544456997336,36.50297167864601,67.39633962885861,192.74034764466705,Sugarcane
64.70615238524061,141.26241162758404,37.0488925128102,41.05658982233561,21.89451766485419,281.00906333539126,150.02445338376563,203.082359570605,1026.6401129416588,24.18248533481639,93.18384005588794,280.5060533802192,Maize
73.81795792818963,236.16934748630587,37.236629575107585,33.78710692021714,28.976263504675273,281.3856972273559,123.57846938223076,302.86576028776636,294.4571008136917,21.4675392229937,64.33231464148493,194.29027500751903,Wheat
70.96467584907747,155.40998704739576,37.94589393696012,38.345264781951265,23.708841281088617,293.56156552380696,135.39127917984175,282.1545468282312,2540.093494219623,14.097800272173231,54.71972687031679,239.48578784376684,Wheat
71.20858972355369,111.3403396235079,36.24581650166563,43.727981573193155,20.026201925141216,375.6993237236789,139.74592743610572,212.58125086919026,2043.7625622772073,35.38449372332094,71.24056789880628,208.78547179371697,Rice
72.68880004331925,168.1630886103241,35.35446511935182,36.350608764742404,28.294926115905767,229.49228232670927,137.34052270250004,249.69217535629363,1671.3698294757396,30.59604816519299,77.62536113276636,227.6379326509119,Rice
69.03835431823289,205.75955443064237,34.38682756324656,36.22210699548435,29.39106544126909,331.4724663995558,142.03135844949608,307.80342934540795,1173.838384175469,29.97650666166244,52.34648894910801,200.6221228333878,Maize
74.03069105368368,113.93985819818433,39.59697780910509,39.255658648997525,21.147363541897384,222.7462599014502,141.84329561140643,277.99009113046657,2146.555476767886,38.80980248778353,83.82237735982633,305.7030538416142,Groundnut
66.17755941044193,203.95181506444874,34.84128284151175,43.531328277831776,21.627388880656483,122.52472224359475,143.93784327077907,298.73683038662205,2663.016219427374,35.008212960155106,87.97669110444616,218.31583719184246,Sugarcane
74.29207230243371,197.70382061050276,36.56767583664307,30.99068869090127,32.44163547245566,365.849314850701,122.23107430450128,180.50849560400158,2023.2937730568117,26.608301606991528,79.91602512332747,336.779828810194,Rice
73.86773561989301,208.271089481335,38.074563704430574,34.01547240775041,27.909963887819018,253.89766408884822,149.5138188375101,219.12234529123924,2293.6516658893515,34.50885360704338,84.81360836217917,142.69842189571705,Sugarcane
73.88510762571241,86.82443820245292,32.36091205558101,40.362008156009026,27.277079788409964,115.30592110502204,129.01498002978363,253.18723328685007,2904.070663831354,13.857171983473764,59.893027275146764,106.29952282502066,Maize
69.57888629627482,433.9066509597141,33.387699029530225,32.04613557024672,34.566165400223056,416.2729208554318,141.81331793728242,325.6424574069446,1587.7699556651016,31.030461302406,42.44678737033328,225.45554619816076,Rice
72.17146759813144,384.05790088431957,34.27595634399672,34.775372789809346,30.948670866193943,198.24002504074363,149.62873888295738,304.3646701427424,1417.6459871219677,14.295582464613625,43.792334163134,116.95017571490989,Wheat
66.26776125402341,122.33302174334253,39.38989016628682,36.56813856665908,24.0419712670541,129.07581216086518,147.15837072180048,258.49845354052087,1346.2763126504803,32.02002142024709,94.36752695131695,241.58031196355526,Rice
71.62537210389775,345.9272034218447,35.57968338113979,34.475116243282194,29.94520037557802,368.17079370187054,143.12074728169597,243.51521774468588,2386.4342470347083,24.25285579684121,48.95226077851734,175.9094265815379,Rice
68.99036958255013,431.0384172330434,32.210425581272396,39.118728722635346,28.67084569609225,245.39044548774078,139.70902606229757,274.9595587606831,944.3460232484421,35.66018470815156,58.43394501763079,328.3057046006137,Sugarcane
64.6965466231808,151.1355344972436,39.14165213610223,35.472335662902516,25.386012200995253,413.4349437624992,145.99255125444267,298.4320110125186,1992.0181754995788,15.407919352072327,78.34565633105169,273.0760364844268,Cotton
71.87244599433562,423.69052902403007,36.61120189618868,30.915762062496704,32.473036041314614,279.46902181172743,141.6919009975115,238.40083621487264,1411.257294304608,39.037656944022046,82.20626125378092,141.27617760750977,Groundnut
69.46740020350498,346.89952562575,33.73715584256292,37.24936601745075,29.01347813998634,105.03613908634084,148.21879371590384,186.50480135746022,924.5578794319885,15.94876402207633,89.33232584503968,236.6988436542587,Wheat
68.64773552283839,234.32331878284265,35.49951262937269,33.34201763328898,31.15846973733833,193.86753272475516,147.30845944171722,286.1729590447753,2735.58980257606,27.079329001816884,44.59241112384112,200.81990317574656,Rice
74.83915251907166,440.4253129529872,34.441781739248526,36.22208582557279,29.336132435178683,118.79050877700476,141.86833579790104,271.9172427621883,2712.727796352451,33.6192453369451,69.63863475809896,263.3267983205767,Rice
62.512196489264305,399.19547655559757,32.150668594995906,36.217412542531704,31.63191886247239,327.2788497152769,139.42898776839124,321.8507636161519,2168.461629919125,29.773236453887176,46.84421795829811,194.10232813418034,Rice
65.98731080281735,264.4905353852657,35.35063871201712,41.88156826026993,22.767793027712955,304.73545730873684,118.81119533414791,250.22256081240448,2925.320839174271,26.69691800374021,68.41881601766784,219.80088161653293,Rice
72.64985811932584,335.12270128268597,33.024227194346544,32.12882725027713,34.84694555537633,110.82327952637249,148.90256656898242,288.9338570762704,561.1508947672057,18.876364411215384,53.534714810997585,271.3529187092282,Wheat
62.460000031266155,252.293993925814,39.68300958432445,34.14206712925363,26.174923286421915,393.54172776100023,125.4624490777189,292.53138458075364,1937.237040196753,19.63954162413863,61.644977159266205,190.57521983460452,Cotton
74.24880021347147,296.05589499010523,33.92071293719972,35.113972594906805,30.965314467893485,419.4808020619772,146.05982580614955,214.22922755743144,515.6840165785698,27.628711847823354,82.80636880964965,123.1714331521714,Maize
70.5507986910275,377.78725275686145,36.65587814618642,43.365960822754914,19.97816103105867,166.60293760878275,149.47328208400197,318.06430624870814,1682.1989529697612,12.656366281930424,41.971925689939894,346.57507598007805,Cotton
61.61794068015571,205.0509564053791,38.38769384295824,31.18641242365295,30.425893733388808,117.8147767574842,135.2994793530157,287.05604719475025,2125.2411164403084,14.043826557822909,81.59638971569572,251.55018433754864,Rice
62.88616086144805,176.4255635558102,39.756396820691435,35.76771073688283,24.47589244242573,172.52505359449322,130.00202806519331,308.58746468912375,791.4532820265034,25.25538781632599,57.59085973598252,114.66801902116546,Maize
71.04930430458535,296.3806095978442,34.88535676030299,34.945232928350116,30.1694103113469,281.6543400940783,127.30559969686253,311.95108716542825,455.85812356129276,29.776292031143186,41.110008204560756,178.90398930511998,Rice
61.37720530124511,313.20239256460695,38.29738268069218,31.279105500579067,30.423511818728752,301.0604391129119,150.2942865001308,316.4203862680015,1842.5109878644982,36.443258481612304,48.062795004817396,308.2282739206614,Rice
73.45704062472603,443.59871788274216,38.52917332533725,35.41011480655692,26.060711868105834,233.74444126368263,129.83152590317843,178.9036414244589,2023.9967704654791,28.68572062037986,77.54026017121504,254.27978356131968,Rice
73.32684717287073,281.202931391551,40.096228250352695,31.221164061042952,28.682607688604353,108.65845091177917,122.92336855111917,191.9120615117271,975.2067153208858,17.540345614784638,75.57513746072547,281.92566487830356,Cotton
72.86660963319736,435.06238086087615,36.14350256770751,39.5932290797811,24.26326835251139,298.1824692761264,122.30612474534202,314.8380286614897,613.421752186882,31.563692152910626,80.06288035339688,112.47310616129704,Maize
71.91782545701138,367.61278688249985,38.89148635227614,31.149420560705195,29.959093087018665,203.77163386244996,141.58604933669812,251.31282272362654,2872.255729477077,16.946053686093293,66.38301535826074,176.10497346847842,Groundnut
61.25120068943956,199.7896945648624,34.243626921097025,38.27259196740639,27.48378111149659,308.7857818157888,135.87002715461676,180.76567429549704,2476.003280874889,36.36657692086952,55.26023633755088,120.18432498835377,Wheat
73.84327121177631,189.2755118992289,39.781552209679084,32.38988480592882,27.828562984392093,193.15255212192793,151.154873645601,296.50203309785616,1356.0478366214434,31.744128702793613,65.58681827703037,289.34056710279276,Rice
65.88195576947018,292.37436756495373,36.58141828241055,40.36418887179669,23.054392845792755,231.1786736687421,136.37595664221368,282.5897145308049,1566.1333324490306,32.54049168999597,54.05787023831019,116.3840276416016,Rice
68.09774192829049,266.6506285713165,38.77566462933036,33.88959120058786,27.334744170081784,333.75169082452624,136.31014423559222,182.48671809089683,2548.881147785363,23.58005538115734,75.45136931308112,250.42109163361627,Rice
67.63800769146846,397.73263701195737,36.40956641118612,32.66329267957734,30.92714090923654,203.14416576301932,123.4645227093743,292.80254418580705,2888.137399697702,35.65661843074707,59.48523926488434,194.29168345217178,Sugarcane
72.25533374545726,306.7677891241483,40.07326191487492,30.969788710917552,28.95694937420753,398.52442208638627,132.02143419248037,296.4306122027465,1403.9582542509406,16.534455566313092,83.00761270031745,247.15617403030396,Cotton
67.4883924001927,320.9885966654396,36.335350031413775,41.832982503148784,21.83166746543744,254.1859152553594,143.92488408639082,238.5425087218591,1059.5571204127455,26.78604356900631,61.09153233777631,270.1931742659193,Maize
67.11822381815081,307.52407368161886,33.10673052183081,40.158395975744426,26.73487350242476,180.40366983348616,151.83319832354528,183.09972532511102,2041.1096228486274,19.355050482280937,42.546153174854396,291.2014130938536,Sugarcane
70.08633819947549,370.5420096033422,36.134803766456365,36.91152633329879,26.953669900244847,365.03892361702486,123.4939852070241,208.09844351063816,2790.8870244430623,27.203950919212975,62.356513578012,346.0826154308645,Rice
61.36296102399764,463.30287123921966,39.540525956281996,42.85038436833147,17.609089675386535,90.07327504167901,144.55258121050667,278.6758595886701,2796.0240194552316,22.50761388168669,59.24929235164632,324.2008101004885,Rice
63.78885515906529,220.31252634519615,39.999276838029694,37.98076425211607,22.01995890985424,262.6788267327069,121.43241132181355,245.214696687235,2665.896778313974,32.6436675086645,72.56078342937933,225.64564859199794,Rice
70.87519013448788,300.81449071584876,37.581694140236934,42.45875180835007,19.959554051412994,248.91628690593595,143.92751400968064,201.2775859872671,2492.591267409649,30.250000066574014,76.16300147237723,306.3622947619932,Rice
70.14418786050175,252.64133797156768,37.74010272422429,41.41115286406746,20.848744411708246,321.84631429965646,131.54937836510695,308.3744664873789,1359.4496286607612,29.341179853456644,61.78842402290894,103.59199607130964,Rice
74.16402626351741,102.79164513954512,39.1812872105963,36.30921295382615,24.50949983557755,382.2551248825182,125.39884591362575,259.6883840193376,1380.946291335191,17.8284196859504,78.62322359383444,125.35243565064943,Groundnut
66.47106130086455,453.3822786121501,39.7861618357819,32.190081802456874,28.02375636176123,342.327736491203,124.38284054653315,308.07431589343867,1883.0929725898711,30.936423763162374,55.76993408575026,305.94073690171916,Rice
72.48941383179589,321.60406405923715,36.86763603536926,34.74777295991369,28.384591004717052,390.297939830988,144.88371272651463,318.66071586512345,1301.6607985583355,25.865109034318728,50.54157481956003,217.64205339901957,Rice
66.69560654462995,175.21750106129207,34.47684045496364,37.060901452994074,28.462258092042276,163.94635940909234,135.60359586744153,304.70707791285514,2146.681643449311,28.09479043867309,48.67674759618856,108.95090656575559,Rice
69.24539409315214,294.65936173281534,36.94677538214498,43.16533178630577,19.88789283154925,228.03843800042023,147.42559889976465,204.3166392571677,1167.9648353555667,13.4758963848049,53.32847530726011,200.12338843352265,Cotton
73.05843629760982,295.1366041810756,39.03719721356179,32.8673076123408,28.095495174097408,226.42241072332968,121.3359776621818,221.81873041343775,2376.5617353011153,28.20621025926043,78.50890472397916,282.51255167883295,Rice
65.35583479165885,272.31032068749715,35.94313560915072,31.6008318414692,32.45603254938008,134.27115546449798,152.1362045776926,290.9371863749715,1663.6335927567486,20.05533758904287,59.398699863143335,134.5770407143558,Sugarcane
68.4408426777322,244.10064759124987,33.38838234800968,34.15192080962472,32.459696842365595,135.8703425255814,136.1547781375682,305.0603026116672,1414.5342126017888,27.10779865465569,42.17293197973925,268.7381347938739,Rice
72.58877380079183,372.41360362444067,36.142058238788906,30.835429064892466,33.02251269631863,222.06326461715207,121.7028336064571,316.46381237594676,1825.9972479238706,33.15660435912864,75.95966459425225,291.6996720598129,Rice
69.05652299792669,407.94264466208426,37.781713622219286,37.26772040847534,24.950565969305373,279.27716059579893,129.3874410063464,211.61799542097322,445.7707276714741,28.18697948554035,56.84441111455318,246.48319565357528,Groundnut
74.57626280691157,291.60842034964793,39.93021304753784,35.319059548802116,24.750727403660044,315.4012862895696,125.99050659592812,191.7959102254702,987.1579352806575,32.123421759300896,44.28992697000857,123.71816340484342,Maize
68.86133843477836,281.83210042120123,36.659183872874266,38.80248745163122,24.538328675494512,293.13807646515863,125.4824269439865,296.8462392102541,672.2938241975539,18.973885142826067,53.987057146836534,152.68928485382344,Wheat
64.55114174431996,111.04472597542821,33.970002460211006,30.71527699473757,35.31472054505142,406.34344819750197,119.37971103728236,236.97790439072412,237.21817395249292,13.606274617276437,76.98553748621124,188.41011583850548,Wheat
70.00769821950391,320.3212296336225,33.73137334185892,30.44871397418566,35.81991268395541,125.43935223744461,137.1253709466238,313.95585493712576,1227.3100120375098,26.033139570322135,46.06240680424981,240.79419020245845,Rice
67.9660731633196,122.98925202249255,38.34341178670279,34.29730200649752,27.359286206799695,197.39436174754672,153.22756974360763,202.92320009505852,2250.5037180756135,21.325906757979517,50.42359671773619,318.6248989031602,Rice
63.9213105546426,316.59737963284437,34.92092754635609,30.400685341645936,34.678387111997964,331.26337850897653,125.64927931121868,215.23729727609313,1557.8398973969856,20.775667398871814,46.903483066294164,181.3006950654404,Cotton
69.69893487772485,304.34791262029745,39.886156908618304,44.20009589039775,15.913747200983948,212.65527650704837,124.90233429902231,196.3034337654185,2853.275695886251,22.90428936809807,56.49634026751677,126.79151332888574,Rice
71.55046950098748,309.72142251336965,35.01597452432933,33.102738588823335,31.88128688684734,231.70572567171058,119.59490011534581,243.7463180512397,1421.2107547115502,38.82472568405374,57.06783108042127,272.1231066895451,Maize
67.35981957133758,455.1341296262093,32.777129715683536,34.345815770946395,32.87705451337006,202.1891755547041,128.9042026114119,293.4536330660854,2759.9839333711893,31.06997669222432,61.39243375227308,301.9105543134601,Rice
72.36069013206297,450.966394966084,33.57117826055077,31.27886412294744,35.149957616501794,203.8422105859902,144.6230362902036,266.9200596945251,1408.5410108069116,38.93088159217262,44.37986103841038,104.63597918878247,Sugarcane
67.57081135087613,102.65581428866605,32.083811848451454,38.47597749280596,29.44021065874258,373.9778043115559,139.51115137012494,256.3874594440773,1896.4411910207327,35.709794414175455,86.8262706222189,148.76212369178734,Rice
71.55027976804901,430.3948816106377,36.380690670382585,44.07806280658861,19.541246523028803,276.2122336396542,117.9607159833673,311.7135312190916,626.6218265893499,33.09600102234179,56.45210455294489,127.24500472100247,Maize
72.98440690999176,210.87484615930356,32.12285558183763,35.8067678436763,32.070376574486076,406.07643176548527,140.51154582175127,260.9965803807871,2441.9136489208818,35.49268231842952,42.58036529511808,296.4035008516347,Sugarcane
73.91369328118823,433.3014085757505,32.82513661715142,38.64020814797042,28.53465523487815,362.4767901213429,141.73829378196817,275.3368722794253,1093.6068244543276,30.56387566255864,87.34068396131859,115.29344099273086,Maize
